zona,anio,mes,pasajeros_mun,extranjeros_mun,dengue_ctx,residuos_ton,gini,pobreza,ingreso,oni_ctx,rnt_prestadores,rnt_camas,rnt_habitaciones,peso_turistico,nivel_turistico,score_pca,residuos_zona,alerta_residuos,alerta_presion,alerta_sanitaria,alerta_hidrica,alerta_servicios,alerta_gentrificacion,ocupacion_proxy,estacionalidad,residuos_per_turista
LA AGUACATERA,2024,12,353516.0,6143,135.0,197525.46749999933,0.48,37.9,929924.0,-0.42,7704.0,68011.0,25710.0,0.08,Mínimo,7.7,15802.037399999948,Alerta,Alerta,Vigilancia,SIMULADO,SIMULADO,SIMULADO,0.4158,1.1827,0.4439
DON DIEGO,2016,1,147917.0,2379,49.0,120312.45,0.45,37.1,543452.0,2.63,1542.0,16498.0,10007.0,0.4,Medio,11.8,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.5863,1.1707,0.5952
DON DIEGO,2016,2,107775.0,2407,9.0,120312.45,0.45,37.1,543452.0,2.28,1542.0,16498.0,10007.0,0.4,Medio,9.0,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.613,0.853,0.7497
DON DIEGO,2016,3,113110.0,1980,11.0,120312.45,0.45,37.1,543452.0,1.71,1542.0,16498.0,10007.0,0.4,Medio,8.6,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.7424,0.8952,0.7245
DON DIEGO,2016,4,104933.0,1899,2.0,120312.45,0.45,37.1,543452.0,1.05,1542.0,16498.0,10007.0,0.4,Medio,7.8,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.5441,0.8305,0.7639
DON DIEGO,2016,5,116544.0,1653,5.0,120312.45,0.45,37.1,543452.0,0.49,1542.0,16498.0,10007.0,0.4,Medio,7.8,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.8257,0.9224,0.7092
DON DIEGO,2016,6,127120.0,1427,7.0,120312.45,0.45,37.1,543452.0,0.0,1542.0,16498.0,10007.0,0.4,Medio,7.8,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.0821,1.0061,0.666
DON DIEGO,2016,7,125334.0,1905,7.0,120312.45,0.45,37.1,543452.0,-0.31,1542.0,16498.0,10007.0,0.4,Medio,8.5,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.0388,0.992,0.6729
DON DIEGO,2016,8,131145.0,1667,6.0,120312.45,0.45,37.1,543452.0,-0.5,1542.0,16498.0,10007.0,0.4,Medio,8.3,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.1797,1.038,0.651
DON DIEGO,2016,9,128655.0,1524,7.0,120312.45,0.45,37.1,543452.0,-0.58,1542.0,16498.0,10007.0,0.4,Medio,8.0,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.1193,1.0183,0.6602
DON DIEGO,2016,10,135518.0,1628,6.0,120312.45,0.45,37.1,543452.0,-0.64,1542.0,16498.0,10007.0,0.4,Medio,8.3,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.2857,1.0726,0.6354
DON DIEGO,2016,11,136022.0,1766,3.0,120312.45,0.45,37.1,543452.0,-0.6,1542.0,16498.0,10007.0,0.4,Medio,8.4,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.2979,1.0766,0.6337
DON DIEGO,2016,12,142087.0,2313,5.0,120312.45,0.45,37.1,543452.0,-0.45,1542.0,16498.0,10007.0,0.4,Medio,9.5,48124.98,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.445,1.1246,0.6134
DON DIEGO,2017,1,160439.0,2452,9.0,169640.76,0.47,33.7,607408.0,-0.19,1542.0,16498.0,11923.0,0.4,Medio,13.0,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.8899,1.1419,0.7214
DON DIEGO,2017,2,117587.0,2860,5.0,169640.76,0.47,33.7,607408.0,-0.02,1542.0,16498.0,11923.0,0.4,Medio,12.3,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.8509,0.8369,0.8931
DON DIEGO,2017,3,130421.0,2310,6.0,169640.76,0.47,33.7,607408.0,0.18,1542.0,16498.0,11923.0,0.4,Medio,11.8,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.1621,0.9283,0.8332
DON DIEGO,2017,4,142422.0,2172,3.0,169640.76,0.47,33.7,607408.0,0.31,1542.0,16498.0,11923.0,0.4,Medio,11.8,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.4531,1.0137,0.7844
DON DIEGO,2017,5,125481.0,1878,4.0,169640.76,0.47,33.7,607408.0,0.4,1542.0,16498.0,11923.0,0.4,Medio,11.0,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.0423,0.8931,0.8552
DON DIEGO,2017,6,141483.0,1970,5.0,169640.76,0.47,33.7,607408.0,0.39,1542.0,16498.0,11923.0,0.4,Medio,11.6,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.4303,1.007,0.788
DON DIEGO,2017,7,155096.0,2808,4.0,169640.76,0.47,33.7,607408.0,0.19,1542.0,16498.0,11923.0,0.4,Medio,13.2,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.7604,1.1039,0.739
DON DIEGO,2017,8,157727.0,2277,4.0,169640.76,0.47,33.7,607408.0,-0.07,1542.0,16498.0,11923.0,0.4,Medio,12.4,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.8241,1.1226,0.7302
DON DIEGO,2017,9,132473.0,1813,2.0,169640.76,0.47,33.7,607408.0,-0.34,1542.0,16498.0,11923.0,0.4,Medio,10.9,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.2119,0.9429,0.8244
DON DIEGO,2017,10,128121.0,1635,1.0,169640.76,0.47,33.7,607408.0,-0.6,1542.0,16498.0,11923.0,0.4,Medio,10.5,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.1063,0.9119,0.8433
DON DIEGO,2017,11,140706.0,4877,6.0,169640.76,0.47,33.7,607408.0,-0.77,1542.0,16498.0,11923.0,0.4,Medio,16.1,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.4115,1.0015,0.791
DON DIEGO,2017,12,154067.0,3073,6.0,169640.76,0.47,33.7,607408.0,-0.86,1542.0,16498.0,11923.0,0.4,Medio,13.6,67856.304,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.7354,1.0965,0.7425
DON DIEGO,2018,1,162348.0,3184,19.0,165644.42,0.455,33.5,615192.0,-0.77,1774.0,22975.0,13839.0,0.4,Medio,14.5,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.8265,0.9763,0.7032
DON DIEGO,2018,2,123809.0,2964,6.0,165644.42,0.455,33.5,615192.0,-0.71,1774.0,22975.0,13839.0,0.4,Medio,12.6,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.1555,0.7446,0.8493
DON DIEGO,2018,3,141264.0,3128,7.0,165644.42,0.455,33.5,615192.0,-0.57,1774.0,22975.0,13839.0,0.4,Medio,13.3,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.4594,0.8495,0.7759
DON DIEGO,2018,4,136165.0,2617,11.0,165644.42,0.455,33.5,615192.0,-0.39,1774.0,22975.0,13839.0,0.4,Medio,12.6,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.3707,0.8189,0.7959
DON DIEGO,2018,5,137316.0,2201,5.0,165644.42,0.455,33.5,615192.0,-0.13,1774.0,22975.0,13839.0,0.4,Medio,11.7,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.3907,0.8258,0.7913
DON DIEGO,2018,6,160966.0,2078,20.0,165644.42,0.455,33.5,615192.0,0.06,1774.0,22975.0,13839.0,0.4,Medio,12.8,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.8025,0.968,0.7076
DON DIEGO,2018,7,176160.0,2638,27.0,165644.42,0.455,33.5,615192.0,0.14,1774.0,22975.0,13839.0,0.4,Medio,14.4,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.067,1.0594,0.6628
DON DIEGO,2018,8,174582.0,2470,49.0,165644.42,0.455,33.5,615192.0,0.27,1774.0,22975.0,13839.0,0.4,Medio,15.1,66257.76800000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.0395,1.0499,0.6672
DON DIEGO,2018,9,163615.0,1938,93.0,165644.42,0.455,33.5,615192.0,0.53,1774.0,22975.0,13839.0,0.4,Medio,16.0,66257.76800000001,Alerta,Alerta,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,2.8486,0.9839,0.6993
DON DIEGO,2018,10,177772.0,2001,163.0,165644.42,0.455,33.5,615192.0,0.81,1774.0,22975.0,13839.0,0.4,Medio,19.7,66257.76800000001,Alerta,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,3.0951,1.0691,0.6584
DON DIEGO,2018,11,205413.0,2330,234.0,165644.42,0.455,33.5,615192.0,0.97,1774.0,22975.0,13839.0,0.4,Medio,24.1,66257.76800000001,Alerta,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,3.5763,1.2353,0.5913
DON DIEGO,2018,12,236001.0,2844,313.0,165644.42,0.455,33.5,615192.0,0.92,1774.0,22975.0,13839.0,0.4,Medio,29.3,66257.76800000001,Alerta,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,4.1088,1.4193,0.5317
DON DIEGO,2019,1,232619.0,3197,283.0,161526.2,0.46359375,37.0,636424.0,0.89,3300.0,35366.0,16300.0,0.4,Medio,31.0,64610.48000000001,Alerta,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,2.631,1.4201,0.5273
DON DIEGO,2019,2,176764.0,3374,91.0,161526.2,0.46359375,37.0,636424.0,0.86,3300.0,35366.0,16300.0,0.4,Medio,21.1,64610.48000000001,Alerta,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,1.9993,1.0791,0.6491
DON DIEGO,2019,3,195542.0,3221,61.0,161526.2,0.46359375,37.0,636424.0,0.84,3300.0,35366.0,16300.0,0.4,Medio,20.0,64610.48000000001,Alerta,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.2116,1.1937,0.6022
DON DIEGO,2019,4,188024.0,2498,29.0,161526.2,0.46359375,37.0,636424.0,0.77,3300.0,35366.0,16300.0,0.4,Medio,17.2,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.1266,1.1478,0.6201
DON DIEGO,2019,5,177279.0,2026,15.0,161526.2,0.46359375,37.0,636424.0,0.64,3300.0,35366.0,16300.0,0.4,Medio,15.5,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.0051,1.0822,0.6477
DON DIEGO,2019,6,196391.0,2252,21.0,161526.2,0.46359375,37.0,636424.0,0.52,3300.0,35366.0,16300.0,0.4,Medio,16.7,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.2212,1.1989,0.6002
DON DIEGO,2019,7,213171.0,2621,33.0,161526.2,0.46359375,37.0,636424.0,0.33,3300.0,35366.0,16300.0,0.4,Medio,18.2,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.411,1.3013,0.564
DON DIEGO,2019,8,198432.0,2714,19.0,161526.2,0.46359375,37.0,636424.0,0.19,3300.0,35366.0,16300.0,0.4,Medio,17.3,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,2.2443,1.2114,0.5955
DON DIEGO,2019,9,0.0,2022,23.0,161526.2,0.46359375,37.0,636424.0,0.23,3300.0,35366.0,16300.0,0.4,Medio,11.2,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
DON DIEGO,2019,10,171897.0,1897,31.0,161526.2,0.46359375,37.0,636424.0,0.39,3300.0,35366.0,16300.0,0.4,Medio,15.9,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,1.9442,1.0494,0.6625
DON DIEGO,2019,11,0.0,2366,49.0,161526.2,0.46359375,37.0,636424.0,0.58,3300.0,35366.0,16300.0,0.4,Medio,12.9,64610.48000000001,Alerta,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
DON DIEGO,2019,12,215601.0,2761,41.0,161526.2,0.46359375,37.0,636424.0,0.66,3300.0,35366.0,16300.0,0.4,Medio,18.9,64610.48000000001,Alerta,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.4385,1.3162,0.5592
DON DIEGO,2020,1,211581.0,3454,75.0,171798.72,0.4825,46.8,552073.0,0.64,3083.0,32997.0,15222.0,0.4,Medio,23.4,68719.488,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.5649,3.2726,0.5944
DON DIEGO,2020,2,165255.0,3941,52.0,171798.72,0.4825,46.8,552073.0,0.63,3083.0,32997.0,15222.0,0.4,Medio,21.9,68719.488,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.0033,2.5561,0.7128
DON DIEGO,2020,3,101155.0,1626,36.0,171798.72,0.4825,46.8,552073.0,0.53,3083.0,32997.0,15222.0,0.4,Medio,15.9,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,1.2262,1.5646,0.9926
DON DIEGO,2020,4,0.0,3,10.0,171798.72,0.4825,46.8,552073.0,0.3,3083.0,32997.0,15222.0,0.4,Medio,9.5,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
DON DIEGO,2020,5,0.0,2,7.0,171798.72,0.4825,46.8,552073.0,0.01,3083.0,32997.0,15222.0,0.4,Medio,9.3,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
DON DIEGO,2020,6,11.0,10,14.0,171798.72,0.4825,46.8,552073.0,-0.23,3083.0,32997.0,15222.0,0.4,Medio,9.7,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0001,0.0002,9.6562
DON DIEGO,2020,7,29.0,4,1.0,171798.72,0.4825,46.8,552073.0,-0.36,3083.0,32997.0,15222.0,0.4,Medio,9.1,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0004,0.0004,8.687
DON DIEGO,2020,8,2.0,6,8.0,171798.72,0.4825,46.8,552073.0,-0.53,3083.0,32997.0,15222.0,0.4,Medio,9.4,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,11.3609
DON DIEGO,2020,9,21167.0,25,28.0,171798.72,0.4825,46.8,552073.0,-0.85,3083.0,32997.0,15222.0,0.4,Medio,10.9,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.2566,0.3274,2.2101
DON DIEGO,2020,10,55172.0,219,51.0,171798.72,0.4825,46.8,552073.0,-1.12,3083.0,32997.0,15222.0,0.4,Medio,13.1,68719.488,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.6688,0.8534,1.4144
DON DIEGO,2020,11,89337.0,402,78.0,171798.72,0.4825,46.8,552073.0,-1.2,3083.0,32997.0,15222.0,0.4,Medio,15.5,68719.488,Crítico,Alerta,Vigilancia,SIMULADO,SIMULADO,SIMULADO,1.083,1.3818,1.0726
DON DIEGO,2020,12,132112.0,912,120.0,171798.72,0.4825,46.8,552073.0,-1.08,3083.0,32997.0,15222.0,0.4,Medio,19.4,68719.488,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,1.6015,2.0434,0.8331
DON DIEGO,2021,1,164436.0,844,76.0,189859.54,0.50140625,45.8,675128.0,-0.91,3953.0,35851.0,17313.0,0.4,Medio,20.5,75943.816,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,1.8347,0.7803,0.7676
DON DIEGO,2021,2,148604.0,656,51.0,189859.54,0.50140625,45.8,675128.0,-0.79,3953.0,35851.0,17313.0,0.4,Medio,18.7,75943.816,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.658,0.7052,0.8231
DON DIEGO,2021,3,174935.0,691,31.0,189859.54,0.50140625,45.8,675128.0,-0.71,3953.0,35851.0,17313.0,0.4,Medio,18.5,75943.816,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,1.9518,0.8301,0.7349
DON DIEGO,2021,4,114938.0,506,16.0,189859.54,0.50140625,45.8,675128.0,-0.55,3953.0,35851.0,17313.0,0.4,Medio,16.0,75943.816,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,1.2824,0.5454,0.9753
DON DIEGO,2021,5,135149.0,490,19.0,189859.54,0.50140625,45.8,675128.0,-0.39,3953.0,35851.0,17313.0,0.4,Medio,16.6,75943.816,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,1.5079,0.6413,0.8775
DON DIEGO,2021,6,213724.0,827,14.0,189859.54,0.50140625,45.8,675128.0,-0.3,3953.0,35851.0,17313.0,0.4,Medio,19.0,75943.816,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.3846,1.0142,0.6357
DON DIEGO,2021,7,248664.0,1208,24.0,189859.54,0.50140625,45.8,675128.0,-0.35,3953.0,35851.0,17313.0,0.4,Medio,21.0,75943.816,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.7744,1.18,0.5673
DON DIEGO,2021,8,251265.0,1342,60.0,189859.54,0.50140625,45.8,675128.0,-0.45,3953.0,35851.0,17313.0,0.4,Medio,22.9,75943.816,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.8034,1.1923,0.5628
DON DIEGO,2021,9,226009.0,1524,149.0,189859.54,0.50140625,45.8,675128.0,-0.63,3953.0,35851.0,17313.0,0.4,Medio,26.5,75943.816,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.5216,1.0725,0.6098
DON DIEGO,2021,10,238273.0,1642,192.0,189859.54,0.50140625,45.8,675128.0,-0.76,3953.0,35851.0,17313.0,0.4,Medio,29.0,75943.816,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.6585,1.1307,0.586
DON DIEGO,2021,11,295078.0,2199,190.0,189859.54,0.50140625,45.8,675128.0,-0.91,3953.0,35851.0,17313.0,0.4,Medio,31.3,75943.816,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.2923,1.4002,0.4968
DON DIEGO,2021,12,317718.0,2963,114.0,189859.54,0.50140625,45.8,675128.0,-0.87,3953.0,35851.0,17313.0,0.4,Medio,29.6,75943.816,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.5449,1.5077,0.4685
DON DIEGO,2022,1,334728.0,2866,37.0,189210.28,0.51,44.4,793050.0,-0.82,5943.0,51942.0,25557.0,0.4,Medio,30.0,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.5777,1.0789,0.4481
DON DIEGO,2022,2,267945.0,2879,25.0,189210.28,0.51,44.4,793050.0,-0.79,5943.0,51942.0,25557.0,0.4,Medio,27.7,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.0634,0.8636,0.5342
DON DIEGO,2022,3,307052.0,3341,26.0,189210.28,0.51,44.4,793050.0,-0.86,5943.0,51942.0,25557.0,0.4,Medio,29.5,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.3646,0.9897,0.4801
DON DIEGO,2022,4,311634.0,3628,12.0,189210.28,0.51,44.4,793050.0,-0.95,5943.0,51942.0,25557.0,0.4,Medio,29.4,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.3999,1.0044,0.4745
DON DIEGO,2022,5,298489.0,2888,22.0,189210.28,0.51,44.4,793050.0,-0.9,5943.0,51942.0,25557.0,0.4,Medio,28.4,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.2986,0.9621,0.491
DON DIEGO,2022,6,322276.0,3129,33.0,189210.28,0.51,44.4,793050.0,-0.78,5943.0,51942.0,25557.0,0.4,Medio,29.9,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.4818,1.0387,0.4619
DON DIEGO,2022,7,360067.0,4576,45.0,189210.28,0.51,44.4,793050.0,-0.76,5943.0,51942.0,25557.0,0.4,Medio,33.7,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.7728,1.1605,0.4223
DON DIEGO,2022,8,333779.0,4328,69.0,189210.28,0.51,44.4,793050.0,-0.87,5943.0,51942.0,25557.0,0.4,Medio,33.7,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.5704,1.0758,0.4491
DON DIEGO,2022,9,286382.0,3493,47.0,189210.28,0.51,44.4,793050.0,-0.97,5943.0,51942.0,25557.0,0.4,Medio,30.2,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.2054,0.9231,0.5072
DON DIEGO,2022,10,304370.0,3332,55.0,189210.28,0.51,44.4,793050.0,-0.94,5943.0,51942.0,25557.0,0.4,Medio,30.7,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.3439,0.981,0.4834
DON DIEGO,2022,11,279156.0,5016,59.0,189210.28,0.51,44.4,793050.0,-0.85,5943.0,51942.0,25557.0,0.4,Medio,32.9,75684.11200000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.1498,0.8998,0.5175
DON DIEGO,2022,12,317192.0,4845,87.0,189210.28,0.51,44.4,793050.0,-0.71,5943.0,51942.0,25557.0,0.4,Medio,34.9,75684.11200000001,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.4427,1.0224,0.4678
DON DIEGO,2023,1,348299.0,5328,98.0,173919.45,0.49,41.5,890316.0,-0.54,6902.0,62928.0,25277.0,0.4,Medio,36.1,69567.78000000001,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.214,1.4932,0.405
DON DIEGO,2023,2,273814.0,6197,45.00000000000001,173919.45,0.49,41.5,890316.0,-0.29,6902.0,62928.0,25277.0,0.4,Medio,33.1,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.7405,1.1738,0.4917
DON DIEGO,2023,3,247708.0,5262,32.2,173919.45,0.49,41.5,890316.0,-0.02,6902.0,62928.0,25277.0,0.4,Medio,30.4,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.5745,1.0619,0.5319
DON DIEGO,2023,4,194746.0,4379,15.6,173919.45,0.49,41.5,890316.0,0.27,6902.0,62928.0,25277.0,0.4,Medio,26.9,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.2379,0.8349,0.6382
DON DIEGO,2023,5,200865.0,3771,13.6,173919.45,0.49,41.5,890316.0,0.57,6902.0,62928.0,25277.0,0.4,Medio,26.0,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.2768,0.8611,0.6237
DON DIEGO,2023,6,202323.0,3983,20.4,173919.45,0.49,41.5,890316.0,0.84,6902.0,62928.0,25277.0,0.4,Medio,26.7,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.2861,0.8674,0.6204
DON DIEGO,2023,7,223767.0,6892,26.0,173919.45,0.49,41.5,890316.0,1.12,6902.0,62928.0,25277.0,0.4,Medio,32.1,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.4224,0.9593,0.5751
DON DIEGO,2023,8,220429.0,7768,41.0,173919.45,0.49,41.5,890316.0,1.37,6902.0,62928.0,25277.0,0.4,Medio,34.0,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.4012,0.945,0.5817
DON DIEGO,2023,9,199568.0,6057,68.0,173919.45,0.49,41.5,890316.0,1.6,6902.0,62928.0,25277.0,0.4,Medio,32.1,69567.78000000001,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.2685,0.8556,0.6267
DON DIEGO,2023,10,201784.0,5604,98.4,173919.45,0.49,41.5,890316.0,1.83,6902.0,62928.0,25277.0,0.4,Medio,32.8,69567.78000000001,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,1.2826,0.8651,0.6216
DON DIEGO,2023,11,226218.0,4061,122.0,173919.45,0.49,41.5,890316.0,1.99,6902.0,62928.0,25277.0,0.4,Medio,32.1,69567.78000000001,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,1.4379,0.9698,0.5703
DON DIEGO,2023,12,259624.0,4853,135.0,173919.45,0.49,41.5,890316.0,2.06,6902.0,62928.0,25277.0,0.4,Medio,34.8,69567.78000000001,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,1.6503,1.113,0.5128
DON DIEGO,2024,1,267377.0,4796,98.0,197525.46749999933,0.48,37.9,929924.0,1.92,7704.0,68011.0,25710.0,0.4,Medio,33.8,79010.18699999974,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,1.5726,0.8945,0.5532
DON DIEGO,2024,2,234337.0,5753,45.00000000000001,197525.46749999933,0.48,37.9,929924.0,1.62,7704.0,68011.0,25710.0,0.4,Medio,32.0,79010.18699999974,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.3782,0.784,0.6113
DON DIEGO,2024,3,248373.0,5180,32.2,197525.46749999933,0.48,37.9,929924.0,1.26,7704.0,68011.0,25710.0,0.4,Medio,30.9,79010.18699999974,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.4608,0.831,0.5852
DON DIEGO,2024,4,256557.0,4240,15.6,197525.46749999933,0.48,37.9,929924.0,0.82,7704.0,68011.0,25710.0,0.4,Medio,28.9,79010.18699999974,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.5089,0.8583,0.5709
DON DIEGO,2024,5,288112.0,4606,13.6,197525.46749999933,0.48,37.9,929924.0,0.49,7704.0,68011.0,25710.0,0.4,Medio,30.2,79010.18699999974,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.6945,0.9639,0.5221
DON DIEGO,2024,6,317731.0,3871,20.4,197525.46749999933,0.48,37.9,929924.0,0.22,7704.0,68011.0,25710.0,0.4,Medio,30.1,79010.18699999974,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.8687,1.063,0.4835
DON DIEGO,2024,7,331929.0,5058,26.0,197525.46749999933,0.48,37.9,929924.0,0.08,7704.0,68011.0,25710.0,0.4,Medio,32.6,79010.18699999974,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.9522,1.1105,0.4669
